id	locus_id	full_name	virus_family	genus	clade	host_sci_name	Class	Superorder	Order	Family	Genus	assigned_name	assigned_gene	bitscore	identity	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	orientation
Phalacrocorax_NEVG01000130_1238868	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	114	55.556	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000130.1	1238868	1239176	309	positive
Phalacrocorax_NEVG01000130_1241320	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	114	55.556	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000130.1	1241320	1241628	309	positive
Phalacrocorax_NEVG01000137_1917647	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	68.9	43.697	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000137.1	1917647	1918000	354	negative
Phalacrocorax_NEVG01000143_1073548	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	84.3	47.475	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000143.1	1073548	1073856	309	negative
Phalacrocorax_NEVG01000146_1031525	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Fossil-Avihepadna1	consensus-genome	218	74.375	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000146.1	1031525	1032643	1119	positive
Phalacrocorax_NEVG01000148_2274558	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	67.4	45.631	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000148.1	2274558	2274866	309	negative
Phalacrocorax_NEVG01000156_327547	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	83.2	50.505	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000156.1	327547	327855	309	negative
Phalacrocorax_NEVG01000156_330005	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	114	53.535	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000156.1	330005	330313	309	negative
Phalacrocorax_NEVG01000158_2759432	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	77.8	46.739	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000158.1	2759432	2759707	276	negative
Phalacrocorax_NEVG01000158_5783402	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	89	45.614	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000158.1	5783402	5783740	339	positive
Phalacrocorax_NEVG01000179_323313	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	67	52.439	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000179.1	323313	323564	252	positive
Phalacrocorax_NEVG01000187_1400624	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	97.8	52.525	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000187.1	1400624	1400932	309	positive
Phalacrocorax_NEVG01000221_564789	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	96.3	53.608	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000221.1	564789	565091	303	negative
Phalacrocorax_NEVG01000221_10560766	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	94.4	52.525	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000221.1	10560766	10561074	309	negative
Phalacrocorax_NEVG01000224_229768	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	97.1	53.535	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000224.1	229768	230076	309	positive
Phalacrocorax_NEVG01000224_937263	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	100	54.545	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000224.1	937263	937571	309	negative
Phalacrocorax_NEVG01000230_2231381	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Rosss-goose-hepatitis-B-virus	polymerase	63.5	51.25	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000230.1	2231381	2231620	240	positive
Phalacrocorax_NEVG01000253_78104	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	97.4	48.696	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000253.1	78104	78457	354	positive
Phalacrocorax_NEVG01000282_985441	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	81.6	43.333	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000282.1	985441	985809	369	positive
Phalacrocorax_NEVG01000282_1009252	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	84	49.495	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000282.1	1009252	1009560	309	negative
Phalacrocorax_NEVG01000282_1095609	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	80.9	48.485	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000282.1	1095609	1095917	309	negative
Phalacrocorax_NEVG01000289_3219964	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	65.9	46.087	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000289.1	3219964	3220317	354	negative
Phalacrocorax_NEVG01000296_3970551	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	preC	82.8	50.725	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000296.1	3970551	3970757	207	positive
Phalacrocorax_NEVG01000310_428735	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Horseshoe-bat-hepatitis-B-virus	core	103	46.552	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000310.1	428735	429082	348	positive
Phalacrocorax_NEVG01000313_6415297	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	76.3	47.475	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000313.1	6415297	6415584	288	positive
Phalacrocorax_NEVG01000340_3639279	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	107	51.515	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000340.1	3639279	3639587	309	negative
Phalacrocorax_NEVG01000342_562	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	94.4	48.246	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000342.1	562	900	339	negative
Phalacrocorax_NEVG01000357_1234000	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	83.6	53.947	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000357.1	1234000	1234227	228	negative
Phalacrocorax_NEVG01000384_674867	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	79.3	47.475	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000384.1	674867	675118	252	positive
Phalacrocorax_NEVG01000387_110005	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	85.5	48.485	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000387.1	110005	110313	309	negative
Phalacrocorax_NEVG01000388_67895	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	86.7	52.525	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000388.1	67895	68203	309	negative
Phalacrocorax_NEVG01000402_1320687	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	84.7	46.491	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000402.1	1320687	1321037	351	positive
Phalacrocorax_NEVG01000452_311860	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	75.5	45.217	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000452.1	311860	312213	354	positive
Phalacrocorax_NEVG01000457_56975	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	85.9	45.217	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000457.1	56975	57328	354	negative
Phalacrocorax_NEVG01000457_242610	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	86.7	45.217	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000457.1	242610	242978	369	negative
Phalacrocorax_NEVG01000466_348590	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	93.6	47.959	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000466.1	348590	348883	294	positive
Phalacrocorax_NEVG01000476_25127	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	57	36.364	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000476.1	25127	25408	282	negative
Phalacrocorax_NEVG01000478_33465	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Rosss-goose-hepatitis-B-virus	polymerase	81.3	60.317	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000478.1	33465	33659	195	positive
Phalacrocorax_NEVG01000485_19537	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	111	53.535	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000485.1	19537	19845	309	negative
Phalacrocorax_NEVG01000566_1723070	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	43.5	38.384	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000566.1	1723070	1723354	285	negative
Phalacrocorax_NEVG01000566_1729651	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	43.5	38.384	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000566.1	1729651	1729935	285	negative
Phalacrocorax_NEVG01000616_61442	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	103	51.515	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000616.1	61442	61750	309	negative
Phalacrocorax_NEVG01000633_36077	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	114	53.535	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000633.1	36077	36385	309	positive
Phalacrocorax_NEVG01000633_61834	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	81.6	49.495	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000633.1	61834	62142	309	negative
Phalacrocorax_NEVG01000633_129638	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	110	51.515	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000633.1	129638	129946	309	negative
Phalacrocorax_NEVG01000763_389188	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	63.2	51.923	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000763.1	389188	389343	156	positive
Phalacrocorax_NEVG01000776_20981	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	93.6	39.394	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000776.1	20981	21388	408	negative
Phalacrocorax_NEVG01000865_15471	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_harrisi	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	96.3	48.246	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000865.1	15471	15824	354	negative
Phalacrocorax_scaffold10400_44545	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Heron-hepatitis-B-virus	polymerase	82.8	50.562	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold10400	44545	44802	258	positive
Phalacrocorax_scaffold12026_7957	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	60.8	43.86	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold12026	7957	8295	339	positive
Phalacrocorax_scaffold12197_61699	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	94	46.957	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold12197	61699	62052	354	negative
Phalacrocorax_scaffold14158_10249	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	89.4	45.614	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold14158	10249	10587	339	negative
Phalacrocorax_scaffold14538_608	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	63.5	50	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold14538	608	892	285	positive
Phalacrocorax_scaffold14725_2563	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Rosss-goose-hepatitis-B-virus	polymerase	115	54.545	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold14725	2563	2871	309	negative
Phalacrocorax_scaffold16932_96575	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Heron-hepatitis-B-virus	polymerase	109	52.525	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold16932	96575	96883	309	positive
Phalacrocorax_scaffold17438_22177	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Rosss-goose-hepatitis-B-virus	precore-core-protein	82.4	52.174	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold17438	22177	22383	207	negative
Phalacrocorax_scaffold1857_96763	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Rosss-goose-hepatitis-B-virus	polymerase	62	50	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold1857	96763	96954	192	negative
Phalacrocorax_scaffold19015_862	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	94.4	50	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold19015	862	1113	252	negative
Phalacrocorax_scaffold20175_9033	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	77.4	43.966	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold20175	9033	9389	357	negative
Phalacrocorax_scaffold20432_8733	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	79.7	45.455	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold20432	8733	9041	309	negative
Phalacrocorax_scaffold23034_234	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phalacrocorax_carbo	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Snow-goose-hepatitis-B-virus	pol	75.9	48.485	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold23034	234	542	309	negative
